x,y,u
6.875000e-01,9.414062e-01,1.521940e-01
6.914062e-01,9.414062e-01,1.509346e-01
6.953125e-01,9.414062e-01,1.496525e-01
6.992188e-01,9.414062e-01,1.483479e-01
7.031250e-01,9.414062e-01,1.470209e-01
7.070312e-01,9.414062e-01,1.456717e-01
7.109375e-01,9.414062e-01,1.443007e-01
7.148438e-01,9.414062e-01,1.429079e-01
7.187500e-01,9.414062e-01,1.414935e-01
7.226562e-01,9.414062e-01,1.400579e-01
7.265625e-01,9.414062e-01,1.386012e-01
7.304688e-01,9.414062e-01,1.371236e-01
7.343750e-01,9.414062e-01,1.356253e-01
7.382812e-01,9.414062e-01,1.341066e-01
7.421875e-01,9.414062e-01,1.325678e-01
7.460938e-01,9.414062e-01,1.310089e-01
7.500000e-01,9.414062e-01,1.294304e-01
7.539062e-01,9.414062e-01,1.278323e-01
7.578125e-01,9.414062e-01,1.262150e-01
7.617188e-01,9.414062e-01,1.245787e-01
7.656250e-01,9.414062e-01,1.229236e-01
7.695312e-01,9.414062e-01,1.212500e-01
7.734375e-01,9.414062e-01,1.195582e-01
7.773438e-01,9.414062e-01,1.178483e-01
7.812500e-01,9.414062e-01,1.161207e-01
7.851562e-01,9.414062e-01,1.143756e-01
7.890625e-01,9.414062e-01,1.126133e-01
7.929688e-01,9.414062e-01,1.108341e-01
7.968750e-01,9.414062e-01,1.090381e-01
8.007812e-01,9.414062e-01,1.072257e-01
8.046875e-01,9.414062e-01,1.053972e-01
8.085938e-01,9.414062e-01,1.035528e-01
8.125000e-01,9.414062e-01,1.016928e-01
8.164062e-01,9.414062e-01,9.981748e-02
8.203125e-01,9.414062e-01,9.792714e-02
8.242188e-01,9.414062e-01,9.602205e-02
8.281250e-01,9.414062e-01,9.410249e-02
8.320312e-01,9.414062e-01,9.216877e-02
8.359375e-01,9.414062e-01,9.022117e-02
8.398438e-01,9.414062e-01,8.825997e-02
8.437500e-01,9.414062e-01,8.628549e-02
8.476562e-01,9.414062e-01,8.429802e-02
8.515625e-01,9.414062e-01,8.229784e-02
8.554688e-01,9.414062e-01,8.028528e-02
8.593750e-01,9.414062e-01,7.826062e-02
8.632812e-01,9.414062e-01,7.622418e-02
8.671875e-01,9.414062e-01,7.417626e-02
8.710938e-01,9.414062e-01,7.211717e-02
8.750000e-01,9.414062e-01,7.004721e-02
8.789062e-01,9.414062e-01,6.796671e-02
8.828125e-01,9.414062e-01,6.587598e-02
8.867188e-01,9.414062e-01,6.377532e-02
8.906250e-01,9.414062e-01,6.166506e-02
8.945312e-01,9.414062e-01,5.954551e-02
8.984375e-01,9.414062e-01,5.741699e-02
9.023438e-01,9.414062e-01,5.527983e-02
9.062500e-01,9.414062e-01,5.313434e-02
9.101562e-01,9.414062e-01,5.098085e-02
9.140625e-01,9.414062e-01,4.881969e-02
9.179688e-01,9.414062e-01,4.665117e-02
9.218750e-01,9.414062e-01,4.447562e-02
9.257812e-01,9.414062e-01,4.229338e-02
9.296875e-01,9.414062e-01,4.010477e-02
9.335938e-01,9.414062e-01,3.791012e-02
9.375000e-01,9.414062e-01,3.570976e-02
9.414062e-01,9.414062e-01,3.350402e-02
9.453125e-01,9.414062e-01,3.129324e-02
9.492188e-01,9.414062e-01,2.907774e-02
9.531250e-01,9.414062e-01,2.685787e-02
9.570312e-01,9.414062e-01,2.463395e-02
9.609375e-01,9.414062e-01,2.240632e-02
9.648438e-01,9.414062e-01,2.017531e-02
9.687500e-01,9.414062e-01,1.794127e-02
9.726562e-01,9.414062e-01,1.570453e-02
9.765625e-01,9.414062e-01,1.346542e-02
9.804688e-01,9.414062e-01,1.122428e-02
9.843750e-01,9.414062e-01,8.981455e-03
9.882812e-01,9.414062e-01,6.737275e-03
9.921875e-01,9.414062e-01,4.492080e-03
9.960938e-01,9.414062e-01,2.246209e-03
3.906250e-03,9.453125e-01,2.097992e-03
7.812500e-03,9.453125e-01,4.195667e-03
1.171875e-02,9.453125e-01,6.292711e-03
1.562500e-02,9.453125e-01,8.388807e-03
1.953125e-02,9.453125e-01,1.048364e-02
2.343750e-02,9.453125e-01,1.257689e-02
2.734375e-02,9.453125e-01,1.466825e-02
3.125000e-02,9.453125e-01,1.675741e-02
3.515625e-02,9.453125e-01,1.884403e-02
3.906250e-02,9.453125e-01,2.092782e-02
4.296875e-02,9.453125e-01,2.300846e-02
4.687500e-02,9.453125e-01,2.508563e-02
5.078125e-02,9.453125e-01,2.715903e-02
5.468750e-02,9.453125e-01,2.922833e-02
5.859375e-02,9.453125e-01,3.129324e-02
6.250000e-02,9.453125e-01,3.335343e-02
6.640625e-02,9.453125e-01,3.540860e-02
7.031250e-02,9.453125e-01,3.745843e-02
7.421875e-02,9.453125e-01,3.950263e-02
7.812500e-02,9.453125e-01,4.154087e-02
8.203125e-02,9.453125e-01,4.357286e-02
8.593750e-02,9.453125e-01,4.559829e-02
8.984375e-02,9.453125e-01,4.761685e-02
9.375000e-02,9.453125e-01,4.962824e-02
9.765625e-02,9.453125e-01,5.163216e-02
1.015625e-01,9.453125e-01,5.362830e-02
1.054688e-01,9.453125e-01,5.561636e-02
1.093750e-01,9.453125e-01,5.759605e-02
1.132812e-01,9.453125e-01,5.956706e-02
1.171875e-01,9.453125e-01,6.152911e-02
1.210938e-01,9.453125e-01,6.348189e-02
1.250000e-01,9.453125e-01,6.542510e-02
1.289062e-01,9.453125e-01,6.735847e-02
1.328125e-01,9.453125e-01,6.928169e-02
1.367188e-01,9.453125e-01,7.119448e-02
1.406250e-01,9.453125e-01,7.309654e-02
1.445312e-01,9.453125e-01,7.498760e-02
1.484375e-01,9.453125e-01,7.686737e-02
1.523438e-01,9.453125e-01,7.873556e-02
1.562500e-01,9.453125e-01,8.059189e-02
1.601562e-01,9.453125e-01,8.243608e-02
1.640625e-01,9.453125e-01,8.426786e-02
1.679688e-01,9.453125e-01,8.608695e-02
1.718750e-01,9.453125e-01,8.789308e-02
1.757812e-01,9.453125e-01,8.968597e-02
1.796875e-01,9.453125e-01,9.146535e-02
1.835938e-01,9.453125e-01,9.323096e-02
1.875000e-01,9.453125e-01,9.498253e-02
1.914062e-01,9.453125e-01,9.671979e-02
1.953125e-01,9.453125e-01,9.844249e-02
1.992188e-01,9.453125e-01,1.001504e-01
2.031250e-01,9.453125e-01,1.018432e-01
2.070312e-01,9.453125e-01,1.035206e-01
2.109375e-01,9.453125e-01,1.051825e-01
2.148438e-01,9.453125e-01,1.068285e-01
2.187500e-01,9.453125e-01,1.084584e-01
2.226562e-01,9.453125e-01,1.100720e-01
2.265625e-01,9.453125e-01,1.116691e-01
2.304688e-01,9.453125e-01,1.132493e-01
2.343750e-01,9.453125e-01,1.148124e-01
2.382812e-01,9.453125e-01,1.163583e-01
2.421875e-01,9.453125e-01,1.178866e-01
2.460938e-01,9.453125e-01,1.193972e-01
2.500000e-01,9.453125e-01,1.208898e-01
2.539062e-01,9.453125e-01,1.223642e-01
2.578125e-01,9.453125e-01,1.238202e-01
2.617188e-01,9.453125e-01,1.252575e-01
2.656250e-01,9.453125e-01,1.266760e-01
2.695312e-01,9.453125e-01,1.280754e-01
2.734375e-01,9.453125e-01,1.294555e-01
2.773438e-01,9.453125e-01,1.308161e-01
2.812500e-01,9.453125e-01,1.321570e-01
2.851562e-01,9.453125e-01,1.334780e-01
2.890625e-01,9.453125e-01,1.347789e-01
2.929688e-01,9.453125e-01,1.360595e-01
2.968750e-01,9.453125e-01,1.373196e-01
3.007812e-01,9.453125e-01,1.385590e-01
3.046875e-01,9.453125e-01,1.397776e-01
3.085938e-01,9.453125e-01,1.409751e-01
3.125000e-01,9.453125e-01,1.421514e-01
3.164062e-01,9.453125e-01,1.433063e-01
3.203125e-01,9.453125e-01,1.444396e-01
3.242188e-01,9.453125e-01,1.455511e-01
3.281250e-01,9.453125e-01,1.466407e-01
3.320312e-01,9.453125e-01,1.477083e-01
3.359375e-01,9.453125e-01,1.487536e-01
3.398438e-01,9.453125e-01,1.497765e-01
3.437500e-01,9.453125e-01,1.507768e-01
3.476562e-01,9.453125e-01,1.517544e-01
3.515625e-01,9.453125e-01,1.527092e-01
3.554688e-01,9.453125e-01,1.536410e-01
3.593750e-01,9.453125e-01,1.545497e-01
3.632812e-01,9.453125e-01,1.554350e-01
3.671875e-01,9.453125e-01,1.562970e-01
3.710938e-01,9.453125e-01,1.571354e-01
3.750000e-01,9.453125e-01,1.579502e-01
3.789062e-01,9.453125e-01,1.587411e-01
3.828125e-01,9.453125e-01,1.595082e-01
3.867188e-01,9.453125e-01,1.602513e-01
3.906250e-01,9.453125e-01,1.609702e-01
3.945312e-01,9.453125e-01,1.616648e-01
3.984375e-01,9.453125e-01,1.623352e-01
4.023438e-01,9.453125e-01,1.629810e-01
4.062500e-01,9.453125e-01,1.636024e-01
4.101562e-01,9.453125e-01,1.641991e-01
4.140625e-01,9.453125e-01,1.647710e-01
4.179688e-01,9.453125e-01,1.653182e-01
4.218750e-01,9.453125e-01,1.658405e-01
4.257812e-01,9.453125e-01,1.663377e-01
4.296875e-01,9.453125e-01,1.668100e-01
4.335938e-01,9.453125e-01,1.672571e-01
4.375000e-01,9.453125e-01,1.676790e-01
4.414062e-01,9.453125e-01,1.680757e-01
4.453125e-01,9.453125e-01,1.684470e-01
4.492188e-01,9.453125e-01,1.687930e-01
4.531250e-01,9.453125e-01,1.691136e-01
4.570312e-01,9.453125e-01,1.694087e-01
4.609375e-01,9.453125e-01,1.696783e-01
4.648438e-01,9.453125e-01,1.699223e-01
4.687500e-01,9.453125e-01,1.701408e-01
4.726562e-01,9.453125e-01,1.703336e-01
4.765625e-01,9.453125e-01,1.705008e-01
4.804688e-01,9.453125e-01,1.706423e-01
4.843750e-01,9.453125e-01,1.707581e-01
4.882812e-01,9.453125e-01,1.708482e-01
4.921875e-01,9.453125e-01,1.709125e-01
4.960938e-01,9.453125e-01,1.709512e-01
5.000000e-01,9.453125e-01,1.709640e-01
5.039062e-01,9.453125e-01,1.709512e-01
5.078125e-01,9.453125e-01,1.709125e-01
5.117188e-01,9.453125e-01,1.708482e-01
5.156250e-01,9.453125e-01,1.707581e-01
5.195312e-01,9.453125e-01,1.706423e-01
5.234375e-01,9.453125e-01,1.705008e-01
5.273438e-01,9.453125e-01,1.703336e-01
5.312500e-01,9.453125e-01,1.701408e-01
5.351562e-01,9.453125e-01,1.699223e-01
5.390625e-01,9.453125e-01,1.696783e-01
5.429688e-01,9.453125e-01,1.694087e-01
5.468750e-01,9.453125e-01,1.691136e-01
5.507812e-01,9.453125e-01,1.687930e-01
5.546875e-01,9.453125e-01,1.684470e-01
5.585938e-01,9.453125e-01,1.680757e-01
5.625000e-01,9.453125e-01,1.676790e-01
5.664062e-01,9.453125e-01,1.672571e-01
5.703125e-01,9.453125e-01,1.668100e-01
5.742188e-01,9.453125e-01,1.663377e-01
5.781250e-01,9.453125e-01,1.658405e-01
5.820312e-01,9.453125e-01,1.653182e-01
5.859375e-01,9.453125e-01,1.647710e-01
5.898438e-01,9.453125e-01,1.641991e-01
5.937500e-01,9.453125e-01,1.636024e-01
5.976562e-01,9.453125e-01,1.629810e-01
6.015625e-01,9.453125e-01,1.623352e-01
6.054688e-01,9.453125e-01,1.616648e-01
6.093750e-01,9.453125e-01,1.609702e-01
6.132812e-01,9.453125e-01,1.602513e-01
6.171875e-01,9.453125e-01,1.595082e-01
6.210938e-01,9.453125e-01,1.587411e-01
6.250000e-01,9.453125e-01,1.579502e-01
6.289062e-01,9.453125e-01,1.571354e-01
6.328125e-01,9.453125e-01,1.562970e-01
6.367188e-01,9.453125e-01,1.554350e-01
6.406250e-01,9.453125e-01,1.545497e-01
6.445312e-01,9.453125e-01,1.536410e-01
6.484375e-01,9.453125e-01,1.527092e-01
6.523438e-01,9.453125e-01,1.517545e-01
6.562500e-01,9.453125e-01,1.507768e-01
6.601562e-01,9.453125e-01,1.497765e-01
6.640625e-01,9.453125e-01,1.487536e-01
6.679688e-01,9.453125e-01,1.477083e-01
6.718750e-01,9.453125e-01,1.466407e-01
6.757812e-01,9.453125e-01,1.455511e-01
6.796875e-01,9.453125e-01,1.444396e-01
6.835938e-01,9.453125e-01,1.433063e-01
6.875000e-01,9.453125e-01,1.421514e-01
6.914062e-01,9.453125e-01,1.409751e-01
6.953125e-01,9.453125e-01,1.397776e-01
6.992188e-01,9.453125e-01,1.385590e-01
7.031250e-01,9.453125e-01,1.373196e-01
7.070312e-01,9.453125e-01,1.360595e-01
7.109375e-01,9.453125e-01,1.347789e-01
7.148438e-01,9.453125e-01,1.334780e-01
7.187500e-01,9.453125e-01,1.321570e-01
7.226562e-01,9.453125e-01,1.308161e-01
7.265625e-01,9.453125e-01,1.294555e-01
7.304688e-01,9.453125e-01,1.280754e-01
7.343750e-01,9.453125e-01,1.266760e-01
7.382812e-01,9.453125e-01,1.252575e-01
7.421875e-01,9.453125e-01,1.238202e-01
7.460938e-01,9.453125e-01,1.223642e-01
7.500000e-01,9.453125e-01,1.208898e-01
7.539062e-01,9.453125e-01,1.193972e-01
7.578125e-01,9.453125e-01,1.178866e-01
7.617188e-01,9.453125e-01,1.163583e-01
7.656250e-01,9.453125e-01,1.148124e-01
7.695312e-01,9.453125e-01,1.132493e-01
7.734375e-01,9.453125e-01,1.116691e-01
7.773438e-01,9.453125e-01,1.100720e-01
7.812500e-01,9.453125e-01,1.084584e-01
7.851562e-01,9.453125e-01,1.068285e-01
7.890625e-01,9.453125e-01,1.051825e-01
7.929688e-01,9.453125e-01,1.035206e-01
7.968750e-01,9.453125e-01,1.018432e-01
8.007812e-01,9.453125e-01,1.001504e-01
8.046875e-01,9.453125e-01,9.844250e-02
8.085938e-01,9.453125e-01,9.671980e-02
8.125000e-01,9.453125e-01,9.498253e-02
8.164062e-01,9.453125e-01,9.323096e-02
8.203125e-01,9.453125e-01,9.146536e-02
8.242188e-01,9.453125e-01,8.968597e-02
8.281250e-01,9.453125e-01,8.789308e-02
8.320312e-01,9.453125e-01,8.608696e-02
8.359375e-01,9.453125e-01,8.426787e-02
8.398438e-01,9.453125e-01,8.243609e-02
8.437500e-01,9.453125e-01,8.059189e-02
8.476562e-01,9.453125e-01,7.873556e-02
8.515625e-01,9.453125e-01,7.686737e-02
8.554688e-01,9.453125e-01,7.498760e-02
8.593750e-01,9.453125e-01,7.309655e-02
8.632812e-01,9.453125e-01,7.119448e-02
8.671875e-01,9.453125e-01,6.928169e-02
8.710938e-01,9.453125e-01,6.735847e-02
8.750000e-01,9.453125e-01,6.542511e-02
8.789062e-01,9.453125e-01,6.348189e-02
8.828125e-01,9.453125e-01,6.152911e-02
8.867188e-01,9.453125e-01,5.956707e-02
8.906250e-01,9.453125e-01,5.759605e-02
8.945312e-01,9.453125e-01,5.561636e-02
8.984375e-01,9.453125e-01,5.362830e-02
9.023438e-01,9.453125e-01,5.163216e-02
9.062500e-01,9.453125e-01,4.962824e-02
9.101562e-01,9.453125e-01,4.761685e-02
9.140625e-01,9.453125e-01,4.559829e-02
9.179688e-01,9.453125e-01,4.357286e-02
9.218750e-01,9.453125e-01,4.154087e-02
9.257812e-01,9.453125e-01,3.950263e-02
9.296875e-01,9.453125e-01,3.745843e-02
9.335938e-01,9.453125e-01,3.540860e-02
9.375000e-01,9.453125e-01,3.335343e-02
9.414062e-01,9.453125e-01,3.129324e-02
9.453125e-01,9.453125e-01,2.922834e-02
9.492188e-01,9.453125e-01,2.715903e-02
9.531250e-01,9.453125e-01,2.508563e-02
9.570312e-01,9.453125e-01,2.300846e-02
9.609375e-01,9.453125e-01,2.092782e-02
9.648438e-01,9.453125e-01,1.884403e-02
9.687500e-01,9.453125e-01,1.675741e-02
9.726562e-01,9.453125e-01,1.466826e-02
9.765625e-01,9.453125e-01,1.257690e-02
9.804688e-01,9.453125e-01,1.048364e-02
9.843750e-01,9.453125e-01,8.388808e-03
9.882812e-01,9.453125e-01,6.292712e-03
9.921875e-01,9.453125e-01,4.195668e-03
9.960938e-01,9.453125e-01,2.097992e-03
3.906250e-03,9.492188e-01,1.949458e-03
7.812500e-03,9.492188e-01,3.898623e-03
1.171875e-02,9.492188e-01,5.847200e-03
1.562500e-02,9.492188e-01,7.794897e-03
1.953125e-02,9.492188e-01,9.741420e-03
2.343750e-02,9.492188e-01,1.168648e-02
2.734375e-02,9.492188e-01,1.362977e-02
3.125000e-02,9.492188e-01,1.557102e-02
3.515625e-02,9.492188e-01,1.750991e-02
3.906250e-02,9.492188e-01,1.944618e-02
4.296875e-02,9.492188e-01,2.137951e-02
4.687500e-02,9.492188e-01,2.330962e-02
5.078125e-02,9.492188e-01,2.523623e-02
5.468750e-02,9.492188e-01,2.715903e-02
5.859375e-02,9.492188e-01,2.907774e-02
6.250000e-02,9.492188e-01,3.099207e-02
6.640625e-02,9.492188e-01,3.290174e-02
7.031250e-02,9.492188e-01,3.480645e-02
7.421875e-02,9.492188e-01,3.670592e-02
7.812500e-02,9.492188e-01,3.859986e-02
8.203125e-02,9.492188e-01,4.048799e-02
8.593750e-02,9.492188e-01,4.237002e-02
8.984375e-02,9.492188e-01,4.424568e-02
9.375000e-02,9.492188e-01,4.611466e-02
9.765625e-02,9.492188e-01,4.797671e-02
1.015625e-01,9.492188e-01,4.983152e-02
1.054688e-01,9.492188e-01,5.167884e-02
1.093750e-01,9.492188e-01,5.351837e-02
1.132812e-01,9.492188e-01,5.534984e-02
1.171875e-01,9.492188e-01,5.717297e-02
1.210938e-01,9.492188e-01,5.898750e-02
1.250000e-01,9.492188e-01,6.079314e-02
1.289062e-01,9.492188e-01,6.258963e-02
1.328125e-01,9.492188e-01,6.437669e-02
1.367188e-01,9.492188e-01,6.615406e-02
1.406250e-01,9.492188e-01,6.792146e-02
1.445312e-01,9.492188e-01,6.967864e-02
1.484375e-01,9.492188e-01,7.142532e-02
1.523438e-01,9.492188e-01,7.316124e-02
1.562500e-01,9.492188e-01,7.488615e-02
1.601562e-01,9.492188e-01,7.659978e-02
1.640625e-01,9.492188e-01,7.830187e-02
1.679688e-01,9.492188e-01,7.999218e-02
1.718750e-01,9.492188e-01,8.167043e-02
1.757812e-01,9.492188e-01,8.333639e-02
1.796875e-01,9.492188e-01,8.498980e-02
1.835938e-01,9.492188e-01,8.663040e-02
1.875000e-01,9.492188e-01,8.825796e-02
1.914062e-01,9.492188e-01,8.987223e-02
1.953125e-01,9.492188e-01,9.147297e-02
1.992188e-01,9.492188e-01,9.305993e-02
2.031250e-01,9.492188e-01,9.463287e-02
2.070312e-01,9.492188e-01,9.619157e-02
2.109375e-01,9.492188e-01,9.773577e-02
2.148438e-01,9.492188e-01,9.926526e-02
2.187500e-01,9.492188e-01,1.007798e-01
2.226562e-01,9.492188e-01,1.022792e-01
2.265625e-01,9.492188e-01,1.037631e-01
2.304688e-01,9.492188e-01,1.052315e-01
2.343750e-01,9.492188e-01,1.066839e-01
2.382812e-01,9.492188e-01,1.081204e-01
2.421875e-01,9.492188e-01,1.095405e-01
2.460938e-01,9.492188e-01,1.109441e-01
2.500000e-01,9.492188e-01,1.123311e-01
2.539062e-01,9.492188e-01,1.137011e-01
2.578125e-01,9.492188e-01,1.150540e-01
2.617188e-01,9.492188e-01,1.163896e-01
2.656250e-01,9.492188e-01,1.177076e-01
2.695312e-01,9.492188e-01,1.190079e-01
2.734375e-01,9.492188e-01,1.202903e-01
2.773438e-01,9.492188e-01,1.215546e-01
2.812500e-01,9.492188e-01,1.228005e-01
2.851562e-01,9.492188e-01,1.240280e-01
2.890625e-01,9.492188e-01,1.252368e-01
2.929688e-01,9.492188e-01,1.264268e-01
2.968750e-01,9.492188e-01,1.275977e-01
3.007812e-01,9.492188e-01,1.287493e-01
3.046875e-01,9.492188e-01,1.298816e-01
3.085938e-01,9.492188e-01,1.309944e-01
3.125000e-01,9.492188e-01,1.320874e-01
3.164062e-01,9.492188e-01,1.331605e-01
3.203125e-01,9.492188e-01,1.342136e-01
3.242188e-01,9.492188e-01,1.352464e-01
3.281250e-01,9.492188e-01,1.362589e-01
3.320312e-01,9.492188e-01,1.372508e-01
3.359375e-01,9.492188e-01,1.382221e-01
3.398438e-01,9.492188e-01,1.391726e-01
3.437500e-01,9.492188e-01,1.401021e-01
3.476562e-01,9.492188e-01,1.410105e-01
3.515625e-01,9.492188e-01,1.418977e-01
3.554688e-01,9.492188e-01,1.427635e-01
3.593750e-01,9.492188e-01,1.436079e-01
3.632812e-01,9.492188e-01,1.444305e-01
3.671875e-01,9.492188e-01,1.452315e-01
3.710938e-01,9.492188e-01,1.460106e-01
3.750000e-01,9.492188e-01,1.467676e-01
3.789062e-01,9.492188e-01,1.475026e-01
3.828125e-01,9.492188e-01,1.482154e-01
3.867188e-01,9.492188e-01,1.489058e-01
3.906250e-01,9.492188e-01,1.495738e-01
3.945312e-01,9.492188e-01,1.502193e-01
3.984375e-01,9.492188e-01,1.508422e-01
4.023438e-01,9.492188e-01,1.514423e-01
4.062500e-01,9.492188e-01,1.520197e-01
4.101562e-01,9.492188e-01,1.525741e-01
4.140625e-01,9.492188e-01,1.531056e-01
4.179688e-01,9.492188e-01,1.536140e-01
4.218750e-01,9.492188e-01,1.540993e-01
4.257812e-01,9.492188e-01,1.545614e-01
4.296875e-01,9.492188e-01,1.550002e-01
4.335938e-01,9.492188e-01,1.554156e-01
4.375000e-01,9.492188e-01,1.558077e-01
4.414062e-01,9.492188e-01,1.561763e-01
4.453125e-01,9.492188e-01,1.565213e-01
4.492188e-01,9.492188e-01,1.568428e-01
4.531250e-01,9.492188e-01,1.571407e-01
4.570312e-01,9.492188e-01,1.574149e-01
4.609375e-01,9.492188e-01,1.576654e-01
4.648438e-01,9.492188e-01,1.578922e-01
4.687500e-01,9.492188e-01,1.580952e-01
4.726562e-01,9.492188e-01,1.582744e-01
4.765625e-01,9.492188e-01,1.584297e-01
4.804688e-01,9.492188e-01,1.585612e-01
4.843750e-01,9.492188e-01,1.586688e-01
4.882812e-01,9.492188e-01,1.587525e-01
4.921875e-01,9.492188e-01,1.588123e-01
4.960938e-01,9.492188e-01,1.588482e-01
5.000000e-01,9.492188e-01,1.588601e-01
5.039062e-01,9.492188e-01,1.588482e-01
5.078125e-01,9.492188e-01,1.588123e-01
5.117188e-01,9.492188e-01,1.587525e-01
5.156250e-01,9.492188e-01,1.586688e-01
5.195312e-01,9.492188e-01,1.585612e-01
5.234375e-01,9.492188e-01,1.584297e-01
5.273438e-01,9.492188e-01,1.582744e-01
5.312500e-01,9.492188e-01,1.580952e-01
5.351562e-01,9.492188e-01,1.578922e-01
5.390625e-01,9.492188e-01,1.576654e-01
5.429688e-01,9.492188e-01,1.574149e-01
5.468750e-01,9.492188e-01,1.571407e-01
5.507812e-01,9.492188e-01,1.568428e-01
5.546875e-01,9.492188e-01,1.565213e-01
5.585938e-01,9.492188e-01,1.561763e-01
5.625000e-01,9.492188e-01,1.558077e-01
5.664062e-01,9.492188e-01,1.554156e-01
5.703125e-01,9.492188e-01,1.550002e-01
5.742188e-01,9.492188e-01,1.545614e-01
5.781250e-01,9.492188e-01,1.540993e-01
5.820312e-01,9.492188e-01,1.536140e-01
5.859375e-01,9.492188e-01,1.531056e-01
5.898438e-01,9.492188e-01,1.525741e-01
5.937500e-01,9.492188e-01,1.520197e-01
5.976562e-01,9.492188e-01,1.514423e-01
6.015625e-01,9.492188e-01,1.508422e-01
6.054688e-01,9.492188e-01,1.502193e-01
6.093750e-01,9.492188e-01,1.495738e-01
6.132812e-01,9.492188e-01,1.489058e-01
6.171875e-01,9.492188e-01,1.482154e-01
6.210938e-01,9.492188e-01,1.475026e-01
6.250000e-01,9.492188e-01,1.467676e-01
6.289062e-01,9.492188e-01,1.460106e-01
6.328125e-01,9.492188e-01,1.452315e-01
6.367188e-01,9.492188e-01,1.444306e-01
6.406250e-01,9.492188e-01,1.436079e-01
6.445312e-01,9.492188e-01,1.427636e-01
6.484375e-01,9.492188e-01,1.418977e-01
6.523438e-01,9.492188e-01,1.410106e-01
6.562500e-01,9.492188e-01,1.401021e-01
6.601562e-01,9.492188e-01,1.391726e-01
6.640625e-01,9.492188e-01,1.382221e-01
6.679688e-01,9.492188e-01,1.372508e-01
6.718750e-01,9.492188e-01,1.362589e-01
6.757812e-01,9.492188e-01,1.352464e-01
6.796875e-01,9.492188e-01,1.342136e-01
6.835938e-01,9.492188e-01,1.331605e-01
6.875000e-01,9.492188e-01,1.320874e-01
6.914062e-01,9.492188e-01,1.309944e-01
6.953125e-01,9.492188e-01,1.298816e-01
6.992188e-01,9.492188e-01,1.287493e-01
7.031250e-01,9.492188e-01,1.275977e-01
7.070312e-01,9.492188e-01,1.264268e-01
7.109375e-01,9.492188e-01,1.252368e-01
7.148438e-01,9.492188e-01,1.240280e-01
7.187500e-01,9.492188e-01,1.228005e-01
7.226562e-01,9.492188e-01,1.215546e-01
7.265625e-01,9.492188e-01,1.202903e-01
7.304688e-01,9.492188e-01,1.190079e-01
7.343750e-01,9.492188e-01,1.177076e-01
7.382812e-01,9.492188e-01,1.163896e-01
7.421875e-01,9.492188e-01,1.150540e-01
7.460938e-01,9.492188e-01,1.137011e-01
7.500000e-01,9.492188e-01,1.123311e-01
7.539062e-01,9.492188e-01,1.109442e-01
7.578125e-01,9.492188e-01,1.095405e-01
7.617188e-01,9.492188e-01,1.081204e-01
7.656250e-01,9.492188e-01,1.066840e-01
7.695312e-01,9.492188e-01,1.052315e-01
7.734375e-01,9.492188e-01,1.037631e-01
7.773438e-01,9.492188e-01,1.022792e-01
7.812500e-01,9.492188e-01,1.007798e-01
7.851562e-01,9.492188e-01,9.926527e-02
7.890625e-01,9.492188e-01,9.773578e-02
7.929688e-01,9.492188e-01,9.619157e-02
7.968750e-01,9.492188e-01,9.463288e-02
8.007812e-01,9.492188e-01,9.305993e-02
8.046875e-01,9.492188e-01,9.147297e-02
8.085938e-01,9.492188e-01,8.987224e-02
8.125000e-01,9.492188e-01,8.825797e-02
8.164062e-01,9.492188e-01,8.663041e-02
8.203125e-01,9.492188e-01,8.498980e-02
8.242188e-01,9.492188e-01,8.333639e-02
8.281250e-01,9.492188e-01,8.167044e-02
8.320312e-01,9.492188e-01,7.999218e-02
8.359375e-01,9.492188e-01,7.830188e-02
8.398438e-01,9.492188e-01,7.659978e-02
8.437500e-01,9.492188e-01,7.488615e-02
8.476562e-01,9.492188e-01,7.316125e-02
8.515625e-01,9.492188e-01,7.142532e-02
8.554688e-01,9.492188e-01,6.967864e-02
8.593750e-01,9.492188e-01,6.792146e-02
8.632812e-01,9.492188e-01,6.615406e-02
8.671875e-01,9.492188e-01,6.437669e-02
8.710938e-01,9.492188e-01,6.258963e-02
8.750000e-01,9.492188e-01,6.079314e-02
8.789062e-01,9.492188e-01,5.898750e-02
8.828125e-01,9.492188e-01,5.717298e-02
8.867188e-01,9.492188e-01,5.534984e-02
8.906250e-01,9.492188e-01,5.351837e-02
8.945312e-01,9.492188e-01,5.167884e-02
8.984375e-01,9.492188e-01,4.983153e-02
9.023438e-01,9.492188e-01,4.797671e-02
9.062500e-01,9.492188e-01,4.611467e-02
9.101562e-01,9.492188e-01,4.424568e-02
9.140625e-01,9.492188e-01,4.237003e-02
9.179688e-01,9.492188e-01,4.048799e-02
9.218750e-01,9.492188e-01,3.859987e-02
9.257812e-01,9.492188e-01,3.670592e-02
9.296875e-01,9.492188e-01,3.480645e-02
9.335938e-01,9.492188e-01,3.290174e-02
9.375000e-01,9.492188e-01,3.099208e-02
9.414062e-01,9.492188e-01,2.907774e-02
9.453125e-01,9.492188e-01,2.715903e-02
9.492188e-01,9.492188e-01,2.523623e-02
9.531250e-01,9.492188e-01,2.330962e-02
9.570312e-01,9.492188e-01,2.137951e-02
9.609375e-01,9.492188e-01,1.944618e-02
9.648438e-01,9.492188e-01,1.750992e-02
9.687500e-01,9.492188e-01,1.557102e-02
